人工智能会取代人类吗？（人工智能学界权威专家撰写的大众科普书）人工智能领域的“史蒂芬・霍金”，让人工智能走下神坛。现在什么职业极容易被人工智能取代？人工智能将会怎样影响我们的生活？知乎20W+、百度5星关注度问题。AI高端，但不高冷。,1.关于人工智能，一般读者所希望了解的主要内容都可以在这里找到 ★埃隆 马斯克、马克 扎克伯格、比尔 盖茨、史蒂夫 沃兹尼亚克、史蒂芬 霍金等 高度关注的人工智能热点话题 ★知乎20W 关注量、百度5星关注度的人工智能热点问题 2.业界权威专家撰写 由国际人工智能学界权威专家、全球回答 AI问题的绝佳人选之一、全球跟进人工智能发展值得关注的十人之一 托比?沃尔什重磅推出 ●AAAI执行委员会成员 ●澳大利亚科学院研究员、新南威尔士大学人工智能专业教授 ●洪堡（Humboldt）研究奖获得者 ●为澳大利亚信息与通信技术研究中心(NICTA)提供技术指导 ●入选澳大利亚首届百强知识明星（Knowledge Nation 100）榜单 ●《新科学人》 《科学美国人》和《宇宙》等撰稿人 3.业内权威鼎力推荐 谷歌 Peter Norvig、Sebastian Thrun等鼎力推荐，杨强、周志华倾,49.30,5.0,托比・沃尔什 著 闾佳 译,人工智能
我们最后的发明：人工智能与人类时代的终结令埃隆・马斯克钟情的12本书之一,谷歌、Facebook、微软等诸多互联网巨头不惜重金收购人工智能公司，发展人工智能实验室，AlphaGo、无人驾驶 ，新技术和产品层出不穷，加上云计算、大数据的辅助，人工智能的未来会有无限可能，这无疑会是人类发展史上一次重大的革命。但是，就像电影里面经常表现的那样，开场总是一片人与机器和谐相处的美好景象，人工智能带来的便利让人们麻木，丧失对人工智能灾难风险范畴的严肃考量，紧随其后的可怕场景几近于世界末日。 更多科技人文好书请戳： 电子工业出版社自营店,53.70,4.5,（美）James Barrat（詹姆斯・巴拉特） 著，闾佳 译,人工智能
大数据时代的算法：机器学习、人工智能及其典型实例数据时代，只有算法能洞悉数据的内在逻辑，让数据产生商业价值！,面向实际：针对现实中的问题，给出对应算法 底层讲解：详细讲解了算法的设计思路，体会大师的思想 涵盖面广：囊括常用的53种算法，用以解决各类问题 应用广泛：可用在数据挖掘、商务智能、广告与商品推荐等多个领域,41.30,4.5,刘凡平 编著,人工智能
Unity 3D人工智能编程,,46.30,5.0,（美）昂.斯尤.基奥 等著，李秉义 译,人工智能
人工智能简史旧版书名《与机器人共舞》！迄今为止超完整、极具可读性的人工智能史！从寒冬到野蛮生长，人工智能60年惊天裂变！乔布斯极为推崇的科技预言家、硅谷大王约翰・马尔科夫重磅新作！附赠人工智能大事年表！,l 《人工智能简史》是首套集权威、重磅、系统、实用于一体的 机器人与人工智能 书系之一！ l 湛庐文化联合权威机构中国人工智能学会特设专家委员会！ 该专家委员会包括中国工程院院士李德毅、驭势科技（北京）有限公司联合创始人兼CEO吴甘沙、地平线机器人科技创始人余凯、IBM中国研究院院长沈晓卫、国际人工智能大会(IJCAI)常务理事杨强、科大讯飞研究院院长胡郁、中国人工智能学会秘书长王卫宁、达闼科技创始人兼CEO黄晓庆、清华大学教授朱小燕等专家学者，他们将以自身深厚的专业实力、卓越的洞察力和深远的影响力，对这些优秀图书进行深度点评。 l 人工智能时代的科技预言家、普利策奖得主、乔布斯强力推崇的记者约翰 马尔科夫重磅新作！ l 《人工智能简史》是迄今为止非常完整又具可读性的人工智能史著作，为我们,56.30,4.0,[ 美] 约翰・ 马尔科夫（John Markoff）著,人工智能
人工智能,,27.60,4.5,"柴玉梅, 张坤丽主编",人工智能
人工智能会抢哪些工作本书预测了人工智能时代哪些职业会受到巨大冲击，并提出了六种新模式来应对这些职业冲击，以使得人们尽早认清人工智能的变革本质，尽早制定一套属于自己的人工智能时代行动指南。读客出品,◆ 牛津大学教授，英国首席大法官科技顾问耗时五年写就的人工智能时代行动指南。 ◆《金融时报》年度图书,49.00,5.0,(英) 理查德?萨斯坎德 (Richard Susskind) 丹尼尔?萨斯坎德（Richard Susskind） 著 译者：李莉 读客文化,人工智能
人工智能,《高等学校计算机规划教材：人工智能》可作为高等学校计算机、自动化、通信、电子信息、信息管理、智能科学技术及其他相关学科专业的本科生高年级和研究生教材，也可供从事相关领域研究、开发和应用的科技人员参考。,33.20,0.0,党建武 等编著,人工智能
语境论视野下的人工智能范式发展趋势研究,,53.70,0.0,董佳蓉,人工智能
人工智能在电力系统优化中的应用作者在电力系统优化，尤其是基于人工智能方法解决电力系统优化问题研究的多年成果总结。,本书是作者在电力系统优化，尤其是基于人工智能方法解决电力系统优化问题研究的多年成果总结。,77.40,4.5,（泰）威拉昆・昂撒考（Weerakorn Ongsakul） 等著 连晓峰 等译,人工智能
终极智能：感知机器与人工智能的未来人工智能已进入感知时代，只有与感知机器合作，人类才能实现自我进化！,"1. 人工智能已进入感知时代，具备感知的智能才是终极智能。 2. 伟大的人是能够自我进化的人，只有与感知机器合作，人类才能实现自我进化！ 3. 和机器相比，人类的独特之处是什么？我们不惜一切代价保护的""人性""，其中有多少是独属于人类的？我们是否可以将人工智能视为我们的创造，一个诞生于我们自身想象力的孩子？为了解答以上这些问题，这本书将带你进入一个""人机共生""的未来。 4. IBM沃森认知计算平台顾问阿米尔 侯赛因全新力作。 5. 中国工程院院士邬贺铨、思科公司前总裁约翰 钱伯斯、波音公司CTO格雷格 希斯洛普、巴里克黄金公司董事长约翰 桑顿、美国海军陆战队四星上将约翰 艾伦、得克萨斯大学计算机科学系主任布鲁斯 波特、宾夕法尼亚大学政治科学系教授迈克尔 霍罗威茨鼎力推荐。",36.70,0.0,[美]阿米尔・侯赛因（Amir Husain）,人工智能
人工智能：驯服赛维坦,"★三院士联袂推荐 ★专业视角，独树一帜；细节丰富，读者友好。 ★无论你持什么立场或态度,你都在身不由己地滑进人工智能时代。而这本书，别开生面地站在社会科学与前沿科技的交叉处，对未来进行了一场全景检视，是一部帮助我们了解一个即将到来的新时代的入门必读著作。 ★从功能化的层面来说，更庞大的人工智能系统可能会彻底颠覆我们在某些行业上的认知，甚至整个行业。从更宏远的层面来说，关乎人类未来100年命运的选择,即使还没呼之欲出，其线索一定已经藏在了书里。 ★趣缘合作、电子人权、算法独裁、透明人、数据生命体，都是什么？科学测谎、无人驾驶、智能投顾、手术机器人，十八般武艺，何去何从？ ★走进未来去看一看，因为，也许它已近在眼前了。",44.90,5.0,高奇琦 著,人工智能
人工智能简史跟着图灵、冯・诺依曼、香农、西蒙、纽厄尔、麦卡锡、明斯基等人工智能的先驱们重走人工智能之路，站在前人的肩膀上，看人工智能的三生三世，鉴以往才能知未来。,1.前言热点，极简阅读 一天时间内就能读完人工智能的一个甲子，迅速搭建知识框架，极大地开拓思维眼界。 2.深度分析，全面掌握 关键的历史事件，重要的技术变革，杰出的科学家，美好的未来展望 3.学术谱系，全民互动 系统地建立学科传承的基本脉络和相关学科间的相互关系，科学预测学科发展的未来重点和突破方向。 4.开放命题，以人为本 以启发性、引导性为目标，来引起读者的兴趣和思考，寻找天才少年。,37.50,5.0,刘韩,人工智能
智能的本质 人工智能与机器人领域的64个大问题斯坦福、伯克利客座教授30年AI研究*之作 以常识解读深度学习、暴力计算的核心算法 平息人工智能的狂热与恐慌 中国人工智能学会刘宏 赛迪研究院樊会文 清华大学iCenter韩锋 驭势科技吴甘沙等推荐,-《硅谷百年史》作者、斯坦福、伯克利客座教授皮埃罗 斯加鲁菲*作品。 -解释深度学习、神经网络、暴力计算型人工智能等技术的核心算法和本质。 -以常识和发展史解释人工智能技术的现实与未来应用趋势。 -中国人工智能协会副理事长作序解读，驭势科技吴甘沙等诚挚推荐。 机器正在改变我们每个普通人的生活，但智能究竟是什么，却很少有人去深度思考。,45.90,4.5,[美] 皮埃罗・斯加鲁菲（Piero Scaruffi）,人工智能
金融科技：大数据、区块链和人工智能的应用与未来,一场新的技术革命正在*古老的金融行业全面展开！继互联网金融之后，金融科技正成为推动经济发展和实践普惠金融的生力军，这一共识已经形成。区块链技术、数字经济、金融体系等话题成为讨论的焦点，技术创新与理念转变越发深刻的影响着金融领域发展。本书系统梳理了这些技术对经济金融正在产生的影响，以及未来的无限可能，同时也介绍了对金融监管的建议与想法。,39.00,5.0,余丰慧,人工智能
人工智能革命：历史、当下与未来这是一场比互联网影响更为深远的科技革命，一本书了解解读AI的前世今生，找到AI时代个人新位置。比尔・盖茨、埃隆・马斯克、扎克伯格、李彦宏、马化腾、李开复、雷军、刘庆峰等跨界大咖都在关注的科技新革命。,① 比尔 盖茨、埃隆 马斯克、扎克伯格、李彦宏、马化腾、李开复、雷军、刘庆峰等跨界大咖都在关注的科技新革命。 ② 一本书揭秘机器学习的终ji逻辑，全景勾勒人工智能的商业未来，预测人类的命运和社会走向。 ③ 这是一场比互联网影响更为深远的科技革命，一本书了解解读AI的前世今生，找到AI时代个人新位置。 更多精彩好书请点击：,31.20,4.5,王天一 著，领读文化 出品,人工智能
人工智能领导干部读本,,20.20,5.0,任仲文,人工智能
"块数据4.0：人工智能时代的激活数据学大数据时代的解决方案,人类智慧与机器智能的高度融合,激活数据应用新场景，开启数字文明新纪元!",? 本书提出的激活数据学是以充分发挥人机群体智能为核心，综合运用数据科学、生命科学和社会学提出的海量数据存储、处理的解决方案。激活数据学将颠覆传统的思维方式，为大数据领域的探索研究提供一个崭新的视角。 ? 激活数据学对类脑计算领域的研究，将推动高效率、低功耗的高性能计算技术的发展，高性能计算技术将为人工智能的推广与应用带来新一轮的春天。激活数据学基于 块数据 的思维观，为数据跨领域的共享开放提供了新的数据观和现实可行的路径，将引领人工智能突破 条数据 领域，向更广泛的领域释放价值。,44.30,0.0,大数据战略重点实验室,人工智能
人工智能的法律未来未来以来，人工智能时代，法律人能做什么！,人工智能的未来充满着奇妙与未知，全人类必须经历肉体与精神的重重洗礼，全社会必然经历经济与法律的重重变革。但是当下，我们不要忘记 人工智能之父 图灵在《计算机器与智能》中讲道的话： 我们只能向前看到很短的距离，但我们能够看到仍然有很多事情要做。,37.90,0.0,乔路、 白雪,人工智能
人类的终极命运：从旧石器时代到人工智能的未来以历史视角探究心智起源、人工智能，集历史学、哲学、心理学和神经科学成果预测人类未来发展方向！《科学美国人》《金融时报》隆重推荐！,从旧石器时代祖先到现代科学专家， 现代的心智是如何一步步演化而来的？ 从先贤苏格拉底、柏拉图、亚里士多德到现代哲人戴维 查尔莫斯， 西方文明的哲学根基如何影响和决定了我们对于人工智能的理解？ 从图灵机、巴贝奇分析机再到超级计算机和可以模拟大脑神经网络的计算机， 计算机离获得自我意识还有多远，一旦它们获得了自我意识会发生什么？ 以历史视角探究心智起源，集各学科成果预测人类未来方向！,53.70,5.0,乔治・扎卡达基斯,人工智能
人工智能：一种现代的方法（第3版）（世界著名计算机教材精选）,美国伯克利大学与Google人工智能科学家合作编写，全世界100多个国家1200多所大学使用 Best computer science textbook ever. A Must Read for AI 广泛使用的人工智能教材，内容很丰富，讲解清晰，适合初学入门。 本书为翻译版，对应原文影印版： 人工智能：一种现代的方法（第3版）（大学计算机教育国外著名教材系列(影印版)） 其他相关图书： Unity3D人工智能编程精粹 人工智能（第2版）（十二五 普通高等教育本科*规划教材） 图像处理、分析与机器视觉（第3版）（翻译版 ） 机器学习,89.60,4.5,"(美)罗素,诺维格",人工智能
机器学习击败AlphaGo的武林秘籍，赢得人机大战的必由之路：人工智能大牛周志华教授巨著，全面揭开机器学习的奥秘,"http://product.dangdang.com/25089622.html 内容全面；结构合理；叙述清楚；深入浅出。人工智能领域中文的开山之作！ 这是一本面向中文读者的机器学习教科书, 为了使尽可能多的读者通过本书对机器学习有所了解, 作者试图尽可能少地使用数学知识. 然而, 少量的概率、统计、代数、优化、逻辑知识似乎不可避免. 因此, 本书更适合大学三年级以上的理工科本科生和研究生, 以及具有类似背景的对机器学习感兴趣的人士. 为方便读者, 本书附录给出了一些相关数学基础知识简介. 同类好书推荐： 机器智能 （人工智能领域的创新之作，三大主流方法的和谐统一！当今各种人工智能学说的集成创新。） 美国伯克利大学与Google人工智能科学家合作编写，全世界100多个国家1200多所大学使用。A Must Read for AI 图像处理、分析与机器视觉（第3",61.60,4.5,周志华,人工智能
